"gop_2016_delta","all_mortality","mortality_delta","unemployment","rural","age","income","poverty","high_school_dropout","high_school_grad","some_college","college_grad","percent_white","percent_latino","percent_black","percent_asian","lat","lon","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY"
1.64728267841107,8.39,0.0920000000000005,4.7,8,3.37,5.3886,2.66096017863789,23.8,23.6,33,19.5,47.6553777446967,49.4603647190175,0,0,30.896233,-100.527216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.6360673421858,8.601,0.558000000000002,9,6,4.28,3.0505,4.98168097555641,27.1,35.3,22.9,14.7,36.6243779734237,0,60.775414228687,0,31.762651,-84.752311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.64282515332918,8.123,-0.152000000000001,6.6,7,4.58,4.0834,3.17725752508361,13.9,34,26.2,25.9,88.9349301593547,0,1.64273067086366,0,34.883026,-83.404735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.01986353928025,7.739,0.0899999999999999,6.4,1,3.69,5.151,3.22411376571609,13.9,31.2,29.4,25.5,38.4695758641403,8.11080143703093,49.2845915025535,2.06624979574552,33.652081,-84.02637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.428486170712361,10.028,0.103999999999999,7.3,2,3.32,4.0821,4.61033109213806,16.7,31.1,31.7,20.4,37.487542935267,3.11836471900936,55.4965587203427,2.13233153527672,33.361487,-82.074998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7709812123279,7.608,-0.0790000000000006,6.4,4,4.14,4.7352,2.98890789825753,10.7,37.6,30.4,21.3,94.7474681953442,1.31252483155087,1.94395569645912,1.48036584475923,42.266725,-77.385525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42671336930866,7.322,0.468,6.6,8,3.71,4.1737,3.96137169885692,22.8,34.4,28.1,14.7,73.3937721718565,0,21.8092234923138,0,32.263441,-84.322724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.98026560063367,7.791,-0.19,3.7,8,4.66,4.2845,2.59143699081297,9.8,44.4,26.7,19.2,97.2178887155486,0,0,0,40.095724,-95.219072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3937318389396,7.77,-0.401,5.5,4,4.17,4.9161,3.43667463212175,14,34,29.8,22.2,74.4020668259758,12.2049637362177,8.93860311071982,1.64837756257075,41.720176,-74.76468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92941395110668,6.99,0.149,5.6,2,4.25,5.7541,2.28771320315706,9.1,35.9,30.6,24.4,96.2453136143239,0,1.10959269780432,0,42.178057,-76.29745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.37407066356012,7.56,-0.00900000000000034,2.6,7,4.73,4.6888,2.14092806285293,8.1,34.5,36.7,20.7,92.0108028480236,5.61748097225632,0,0,41.194404,-101.644474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57748773135531,6.739,-0.114,6.9,1,3.61,5.5723,3.40667567684712,17.7,34.8,21.4,26,43.9869654474027,32.7007293517792,11.1955695130168,5.5280215298656,41.033763,-74.300307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.91824016847045,8.969,-0.641,6.2,6,3.83,4.0768,3.7678565721773,21.6,36.5,27.5,14.3,58.6238854622735,21.3895369275511,17.230193985491,0,32.974581,-94.979085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.508658036335852,6.506,-0.0499999999999998,7.1,2,3.06,3.4044,6.38875569809363,35.2,24,24.4,16.4,10.2313978716908,87.360544452069,0.432782354117797,0.690997035986398,26.102923,-97.478958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.35268627502253,9.057,-0.386999999999999,6.9,6,4.31,3.9274,3.93104676237643,14.4,44,27.9,13.6,77.4180784626646,0,17.5278127658452,0,33.083698,-94.357579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.96109420388335,8.16,0.167999999999999,3.2,2,4.24,6.1083,1.65798668336739,10.2,28.4,37,24.4,87.6392642890105,0,0,0,35.405496,-101.355356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.87261474987106,7.679,1.496,3.5,6,3.39,4.3372,3.58347173989632,29.9,33.1,23.7,13.2,35.0596406462328,60.1414263425437,2.00815340480145,0,34.533621,-102.258786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.62931531774572,7.347,-0.069,4.4,3,3.96,4.7,2.46335504885993,9.9,38.7,34.9,16.5,91.4266083061889,0,0,0,39.788502,-95.147225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.44688927369818,7.894,0.231999999999999,5.3,7,4.14,4.757,2.35906580174419,10.5,36,33.4,20,92.8408194218137,3.94236582941351,0,0,38.867735,-97.157943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.97195942225397,8.011,-1.156,3.3,9,4.48,4.638,2.07943300347687,17.7,30.7,32.9,18.7,78.6640813051618,17.2974057234555,0,0,37.883595,-99.304746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.57899156372518,6.801,0.0570000000000004,3.7,3,2.84,5.2447,3.7007012422652,5.1,20,25.8,49.1,81.7703105402053,4.65679836197044,5.10353369737856,4.81475618305711,38.896573,-95.290529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.15553773977289,6.206,-0.651999999999999,4.9,5,2.84,4.1762,4.57733537519142,11,20.4,30.2,38.4,93.1297856049005,0,1.99885145482389,0,36.235371,-81.709919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61999418683911,8.148,-0.16,8.8,7,4.4,3.5146,4.51682164790578,20.6,38,31,10.4,45.5329091741526,0,49.2571951816359,0,35.844589,-76.572334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.78761684945215,8.374,0.00600000000000023,4.9,8,4.88,3.9147,3.36240960262432,11,35.3,36.3,17.4,93.372101692388,0,0,0,37.456026,-96.244642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19857005862653,7.808,0.0640000000000001,8.4,8,4.49,3.4149,5.10074459145186,22.2,34.8,27.6,15.4,38.7549101995349,0,51.9455138853603,0,36.397978,-78.099924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.4516210314698,6.288,-0.142,4.7,1,3.44,7.0629,2.28067234742923,8.1,16.8,26.1,49,62.2081204959902,8.20768689796266,21.0992980465958,6.42020156980518,35.789846,-78.650624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71866087441889,9.243,0.377000000000001,8.6,4,3.86,3.2698,4.83700428736499,23.2,37.6,27.8,11.4,41.6820211736048,5.45624077056574,50.4441281837366,0,36.365481,-78.405434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.38686869537917,6.368,-0.267,5.9,1,3.8,7.0581,2.12791237596229,14.4,29.7,23.3,32.6,43.601939263526,25.9710714132117,21.5364749052564,5.27681011414422,40.659871,-74.308696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.748231114496,10.303,-0.142000000000001,6.8,6,3.97,3.7057,4.45675166339756,22.9,42.2,25.8,9.1,96.9170416522442,0,0,0,37.458577,-86.344011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.89437113298438,10.883,0.353999999999997,8.9,8,3.97,4.2658,4.38655323755398,19.5,46.1,24.5,9.9,65.739466035982,0,24.6861284667067,0,31.406974,-88.202078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.21706284947867,7.138,-0.612,4.1,2,3.97,6.6461,1.49061398475285,6.8,33.8,32.3,27,94.1218132633823,0,1.84998770391016,2.12476432494467,38.097764,-87.272023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.1260852236337,9.805,0.241,5.1,1,3.92,4.3498,2.83205992080257,15.9,45.9,25.8,12.4,97.5252593966388,0,0,0,38.600612,-86.104751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.33705666533467,9.343,0.49,5.3,5,4.02,4.1849,3.40555450773293,16,38.6,28,17.4,89.9165409279517,2.29748208223312,6.06109722746134,1.05915220671445,39.863091,-85.006735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.91083273290524,10.384,-0.041999999999998,6.6,4,3.93,3.7911,4.28280933037973,20.7,36.3,29.9,13.1,64.4209280279774,1.76037486554056,32.4804880324962,0,33.369277,-86.175805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79322668217939,9.196,-0.536999999999999,6.1,6,4.24,3.9051,4.23642734602431,20.2,34.4,28.1,17.3,69.6043506364118,0,27.0568566749124,0,32.863369,-85.799553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22600728572212,9.024,-0.361000000000001,5.5,3,3.12,4.7868,3.86155318166082,13,30.5,28,28.5,64.1903399312176,2.82562648971207,30.823682942379,1.52660255354982,33.290202,-87.52286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60975392150134,12.517,0.583,7.2,1,4.12,3.7305,4.02621239931435,21.7,36.5,31,10.8,90.4024392093806,1.96319949031446,6.4614777846882,0,33.791571,-87.301092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3778831850397,8.707,-0.0379999999999985,7.2,6,4.22,4.4675,3.03939731608775,13.6,41.1,27.7,17.6,98.0352613840674,0,0,0,38.834234,-81.677717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.10063708476306,7.574,-0.949,4.1,1,3.89,6.7821,2.11288523117493,11.9,32.1,27.6,28.4,85.4492371444717,4.76259472303925,7.06963501745947,1.98465595433009,39.307398,-77.86322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.97949594337994,8.066,-0.812999999999999,7.5,6,4.28,4.1344,2.83295063145809,20.6,47.7,17.7,14,92.3206084959816,0,2.83438576349024,0,39.010818,-78.843641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.89517374007081,9.134,-0.632,6.4,5,4.18,4.6979,3.14818894351173,12.5,39.5,27.7,20.4,95.6167099526945,1.37945227715425,2.09048325758278,0,39.279199,-80.386487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.79139736898453,9.693,0.0289999999999999,6,3,4.24,4.4849,3.20042352225851,11.8,37.3,25.8,25.1,89.393283398242,0.91256466838941,8.09262976921182,1.25568059712445,38.328061,-81.523522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.80183348963656,8.68,0.356999999999999,6,6,4.02,4.0077,3.71216310436852,13.8,42.5,27.3,16.4,96.2718085575297,0,0,0,38.21672,-92.429871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.43936795158442,9.205,-2.602,5.9,6,3.94,3.3283,4.53400149209611,26.9,40.7,21.6,10.8,72.8086597880097,0,24.7744260356695,0,36.826264,-89.295929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.68278633811616,7.845,-0.362000000000001,4.9,3,3.78,5.0525,2.71118649216515,17,43.4,21.5,18.1,90.4513581246994,0,0,0,38.633037,-92.583642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0239931392093,7.255,0.156,5.3,9,4.38,4.4048,2.72362781695009,9.5,48.7,27.7,14.1,94.6264804829716,0,3.43794644914512,0,39.49827,-92.006458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.8906532998285,8.961,0.206,5,6,4.32,4.147,3.21121664405246,17.6,42.3,27.7,12.5,95.7066519255574,0,2.03862840678761,0,38.935162,-91.465437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44471304715051,8.086,0.212000000000001,4,4,3.77,5.4147,1.97530737547254,14.6,37.7,27,20.7,89.6282257113107,7.39445108408521,1.17641326035998,0,41.244293,-85.861575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.90683392954861,7.295,-0.0949999999999998,3.6,6,3.04,5.6662,1.73985652616874,37,33.1,20.1,9.8,95.0524635276077,3.64986503376782,0,0,41.642468,-85.426302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.35092923324801,9.92,0.0299999999999994,5.4,6,4.39,3.9144,3.81495066940426,20.5,36.4,29.3,13.8,92.7130674171992,0,5.0430248921494,0,34.069515,-85.654242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.82672651320689,9.607,0.444000000000001,4.6,5,3.85,4.2818,3.53899993694432,12,37.8,34.9,15.2,93.8378838514408,0,3.2678605208399,0,38.688663,-87.420182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.17436689983244,10.559,0.101000000000001,7,3,3.82,4.2091,3.87129184798077,19.1,31.8,31.5,17.6,73.9876414935824,2.9841815232785,21.092273876024,0.9992421670593,33.771706,-85.822513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.94768480478655,9.625,-0.552,6,6,4.15,3.556,4.42029155613982,21.1,38.4,29,11.6,57.7865677598066,0,39.3935303645626,0,32.917943,-85.391812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.845585927027876,9.896,0.156000000000001,7.8,6,3.85,2.8251,6.63819584925451,35.1,33.3,17.7,13.9,22.5312804375515,0,69.3507904397992,0,32.101759,-85.717261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04726195630499,9.782,0.106,7.5,6,4.01,3.3868,5.01120150925598,22.2,37.7,25.6,14.5,53.7967220846598,0,43.6790079786189,0,31.751667,-86.681969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57863115778472,6.968,0.0119999999999996,4.6,2,3.41,6.005,2.20453058346888,6.2,21,36.9,35.9,72.4842669838867,13.686342389391,7.18034978271019,3.56496970033761,38.827383,-104.527472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.74005551901331,8.059,-0.148000000000001,6.2,4,4.36,4.1967,2.82552500587494,13.2,39.2,32.3,15.2,80.3589053387169,12.2331175628618,4.10946612830866,0,38.455658,-105.421438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.136680334700145,5.791,-1.159,4.4,9,4.61,4.4824,3.27008477997578,1.9,39.6,40.2,18.3,99.071457408155,0,0,0,41.92523,-99.990771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31608585250952,6.465,-0.367000000000001,4.1,5,3.45,6.4487,2.07057982542514,14.1,26.1,30.1,29.7,69.6981908269354,25.7976235111904,0,0,39.599352,-107.90978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.31766427741346,5.697,-1.59,3.1,1,4.56,6.7389,1.64150876066089,4.2,24.4,39.3,32.1,89.9618170788281,0,0,0,39.861082,-105.528947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65651517289993,5.654,0.688,3.2,7,4.12,5.9885,1.67786166315088,5.5,25.5,32.5,36.4,89.9814033529477,0,0,0,40.123289,-106.095876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.13365359752861,4.286,1.307,3.4,9,4.81,5.4115,2.46978455070941,5.4,29.3,47.8,17.4,94.9553336836574,0,0,0,41.53975,-103.726263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.49861654240378,8.374,-0.318999999999999,5.5,1,3.89,5.5848,2.90611380431319,12.8,28.1,33.2,25.9,77.7625649892346,6.32911239033161,12.3204200991362,2.43926967306371,35.806356,-80.874545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.41929391533063,7.31,0.177999999999999,3.1,4,3.79,4.8579,2.42606975427615,9.3,32,35.7,23,88.3066491104199,7.659866801519,0,0,40.520632,-98.500044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.79613182263213,8.33,-0.667,7.6,6,3.69,3.3673,4.48600695079568,23.2,33.4,25.9,17.5,37.09529906713,45.9518474483263,0,0,33.991614,-106.939003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.79426524001339,6.395,0.244999999999999,2.5,9,4.66,4.8546,2.38675259798329,9.1,33.1,40.1,17.7,96.1022541552314,0,0,0,42.183225,-98.058037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.33720358268719,10.512,0.142999999999999,9.1,6,5.45,2.9432,5.4275579433137,16.9,33.7,31.8,17.6,68.1096532010883,27.1515652443434,0,0,33.119479,-107.188161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1201774436841,11.511,0.995999999999999,10.1,6,3.88,3.2485,4.88543728164496,26,41,24.5,8.5,40.5595604678246,0,51.3906849471661,0,34.601805,-79.677942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.86892992236615,10.268,-0.546000000000001,5,6,3.89,3.6166,4.42761414991429,16.3,36.4,33.6,13.7,70.5781517843229,3.82047685834502,0,1.6643291257597,36.835764,-94.802681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.799986262435,8.222,0.143000000000001,5.5,7,4.77,4.5043,2.63050622914066,8.6,38.8,31.9,20.7,95.8357748847163,0,0,0,45.892463,-91.796423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.98279928029169,7.493,-0.441000000000001,6.9,1,3.38,7.3115,3.4961503272052,10.7,18,16.8,54.6,36.3868057816445,7.71920709651951,48.9662749759222,4.19917971667545,38.904149,-77.017094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19053800924181,8.579,-0.0960000000000001,4.8,2,2.98,4.5989,2.68546298096374,11.8,30.3,43.1,14.8,61.655308662733,14.9458020922547,17.0501416028709,3.13023786129749,31.391177,-97.798022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
